market_ticker,return_1h,return_6h,return_24h,trend_slope_24h,max_drawdown_24h,volatility_24h,vol_regime_shift,high_low_range_24h,candle_count
KXNCAAMBTOTAL-26FEB05EIUTNST-133,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05EIUTNST-151,,,,,,,,,0
KXNBAPTS-26FEB05PHILAL-LALAREAVES15-20,,,,,,,,,0
KXNBA3PT-26FEB05PHILAL-PHIVEDGECOMBE77-2,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05EIUTNST-148,,,,,,,,,0
KXLOLTOTALMAPS-26FEB06DNFKT-3,,,,,,,,,0
KXNBASPREAD-26FEB05CHITOR-TOR20,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05MEMUAB-145,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05EIUTNST-154,,,,,,,,,0
KXNBAREB-26FEB05PHILAL-LALLDONCIC77-8,,,,,,,,,0
KXNBAPTS-26FEB05PHILAL-PHITMAXEY0-20,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05EIUTNST-142,,,,,,,,,0
KXWOCURLGAME-26FEB06SWEGBR-SWE,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05MEMUAB-151,,,,,,,,,0
KXNBAAST-26FEB05GSWPHX-GSWDGREEN23-8,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05EIUTNST-145,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05EIUTNST-130,,,,,,,,,0
KXNCAAWBGAME-26FEB05UTUUTA-UTA,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05EIUTNST-136,,,,,,,,,0
KXR6MAP-26FEB06HERETICSWBG-2-HERETICS,,,,,,,,,0
KXNBAREB-26FEB05PHILAL-LALLJAMES23-4,,,,,,,,,0
KXNBAREB-26FEB05GSWPHX-GSWDGREEN23-6,,,,,,,,,0
KXNCAAWBGAME-26FEB05IDSTNAU-IDST,,,,,,,,,0
KXNBAPTS-26FEB05PHILAL-LALLJAMES23-25,,,,,,,,,0
KXNBAAST-26FEB05GSWPHX-GSWDGREEN23-4,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05EIUTNST-139,,,,,,,,,0
KXR6GAME-26FEB06FLUSSG-SSG,,,,,,,,,0
KXNBATOTAL-26FEB05CHAHOU-211,,,,,,,,,0
KXNCAAWBGAME-26FEB05SIUUIC-UIC,,,,,,,,,0
KXNBASPREAD-26FEB05CHITOR-TOR8,,,,,,,,,0
KXNBAPTS-26FEB05PHILAL-PHIVEDGECOMBE77-10,,,,,,,,,0
KXNBAAST-26FEB05GSWPHX-GSWDGREEN23-6,,,,,,,,,0
KXNBA3PT-26FEB05PHILAL-LALLDONCIC77-3,,,,,,,,,0
KXWOCURLGAME-26FEB06SWENOR-SWE,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05MEMUAB-148,,,,,,,,,0
KXNBAAST-26FEB05PHILAL-PHITMAXEY0-8,,,,,,,,,0
KXNBAAST-26FEB05PHILAL-PHITMAXEY0-7,,,,,,,,,0
KXNHLTOTAL-26FEB05PITBUF-6,,,,,,,,,0
KXNBAAST-26FEB05PHILAL-LALLJAMES23-7,,,,,,,,,0
KXLOLTOTALMAPS-26FEB06BRODRX-3,,,,,,,,,0
KXNCAAMBSPREAD-26FEB05EIUTNST-TNST13,,,,,,,,,0
KXWOCURLGAME-26FEB06USACAN-CAN,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05NAUIDST-143,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05NAUIDST-146,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05NAUIDST-137,,,,,,,,,0
KXCS2MAP-26FEB06FURIAAUR-1-FURIA,,,,,,,,,0
KXNBAAST-26FEB05PHILAL-LALAREAVES15-4,,,,,,,,,0
KXNBAPTS-26FEB05PHILAL-PHIVEDGECOMBE77-20,,,,,,,,,0
KXNCAAWBGAME-26FEB05LTUTEP-LT,,,,,,,,,0
KXNCAAMBSPREAD-26FEB05EIUTNST-TNST1,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05NAUIDST-140,,,,,,,,,0
KXCS2MAP-26FEB06FURIAAUR-2-AUR,,,,,,,,,0
KXNHLTOTAL-26FEB05FLATB-7,,,,,,,,,0
KXVALORANTGAME-26FEB06EDGTYLOO-TYLOO,,,,,,,,,0
KXNBAREB-26FEB05GSWPHX-GSWDGREEN23-7,,,,,,,,,0
KXNCAAMBSPREAD-26FEB05EIUTNST-TNST4,,,,,,,,,0
KXNCAAMBGAME-26FEB05CITSAM-SAM,,,,,,,,,0
KXNBAPTS-26FEB05PHILAL-PHITMAXEY0-35,,,,,,,,,0
KXLOLMAP-26FEB06GZCFO-1-GZ,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05WIUTNTC-157,,,,,,,,,0
KXSCOTTISHPREMGAME-26FEB04ABECEL-ABE,,,,,,,,,0
KXR6MAP-26FEB06FXM80-2-FX,,,,,,,,,0
KXNCAAMBSPREAD-26FEB05EIUTNST-TNST7,,,,,,,,,0
KXNBA3PT-26FEB05PHILAL-PHIVEDGECOMBE77-1,,,,,,,,,0
KXSCOTTISHPREMGAME-26FEB04ABECEL-TIE,,,,,,,,,0
KXNBA2D-26FEB05GSWPHX-GSWDGREEN23,,,,,,,,,0
KXR6MAP-26FEB06FXM80-1-FX,,,,,,,,,0
KXNBATOTAL-26FEB05CHAHOU-226,,,,,,,,,0
KXNBA3PT-26FEB05PHILAL-PHITMAXEY0-3,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05NAUIDST-134,,,,,,,,,0
KXNFLCELEBRITYGAME-26-LCOW,,,,,,,,,0
KXNCAAMBSPREAD-26FEB05EIUTNST-TNST16,,,,,,,,,0
KXBUNDESLIGASPREAD-26FEB06UNISGE-SGE2,,,,,,,,,0
KXNCAAMBSPREAD-26FEB05UTAUTU-UTU7,,,,,,,,,0
KXNFLCELEBRITYGAME-26-BRAN,,,,,,,,,0
KXNFLCELEBRITYGAME-26-STEI,,,,,,,,,0
KXR6GAME-26FEB06BDSR-SR,,,,,,,,,0
KXNCAAWBGAME-26FEB05ALCNMVSU-ALCN,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05NEOMUND-143,,,,,,,,,0
KXR6GAME-26FEB06WCGFURIA-FURIA,,,,,,,,,0
KXLOLMAP-26FEB06BRODRX-2-BRO,,,,,,,,,0
KXNFLCELEBRITYGAME-26-BOOK,,,,,,,,,0
KXNFLCELEBRITYGAME-26-FELI,,,,,,,,,0
KXNCAAMBSPREAD-26FEB05EIUTNST-TNST10,,,,,,,,,0
KXNBAPTS-26FEB05GSWPHX-GSWDGREEN23-20,,,,,,,,,0
KXNCAAMBSPREAD-26FEB05MORESEMO-SEMO8,,,,,,,,,0
KXNBAAST-26FEB05PHILAL-PHIVEDGECOMBE77-6,,,,,,,,,0
KXNBASPREAD-26FEB05CHITOR-TOR5,,,,,,,,,0
KXR6GAME-26FEB06OXGEP-EP,,,,,,,,,0
KXNBA2D-26FEB05PHILAL-PHIVEDGECOMBE77,,,,,,,,,0
KXCS2MAP-26FEB06MOUZG2-1-G2,,,,,,,,,0
KXLOLMAP-26FEB06GZCFO-2-GZ,,,,,,,,,0
KXNBAPTS-26FEB05PHILAL-LALLJAMES23-30,,,,,,,,,0
KXR6GAME-26FEB06G2FAZE-FAZE,,,,,,,,,0
KXR6MAP-26FEB06DAYFLCS-1-DAY,,,,,,,,,0
KXNBASPREAD-26FEB05CHITOR-TOR2,,,,,,,,,0
KXNBAREB-26FEB05GSWPHX-GSWDGREEN23-12,,,,,,,,,0
KXNHLTOTAL-26FEB05NSHWSH-6,,,,,,,,,0
KXLOLTOTALMAPS-26FEB06MVKTSW-3,,,,,,,,,0
KXWOCURLGAME-26FEB06SWEGBR-GBR,,,,,,,,,0
KXR6MAP-26FEB06DAYFLCS-2-FLCS,,,,,,,,,0
KXNBA3D-26FEB05PHILAL-LALLDONCIC77,,,,,,,,,0
KXLOLMAP-26FEB06MVKTSW-1-MVK,,,,,,,,,0
KXLOLMAP-26FEB06MVKTSW-2-MVK,,,,,,,,,0
KXNBAAST-26FEB05PHILAL-LALLDONCIC77-6,,,,,,,,,0
KXNBAPTS-26FEB05PHILAL-LALLDONCIC77-40,,,,,,,,,0
KXR6MAP-26FEB06DAYFLCS-2-DAY,,,,,,,,,0
KXNBABLK-26FEB05PHILAL-LALLJAMES23-1,,,,,,,,,0
KXNBATOTAL-26FEB05UTAATL-249,,,,,,,,,0
KXNBAAST-26FEB05PHILAL-LALLJAMES23-6,,,,,,,,,0
KXNBATOTAL-26FEB05CHAHOU-208,,,,,,,,,0
KXNBATOTAL-26FEB05CHAHOU-214,,,,,,,,,0
KXNBAPTS-26FEB05PHILAL-LALLDONCIC77-30,,,,,,,,,0
KXNBATOTAL-26FEB05UTAATL-252,,,,,,,,,0
KXNBATOTAL-26FEB05UTAATL-240,,,,,,,,,0
KXNBASPREAD-26FEB05CHITOR-TOR23,,,,,,,,,0
KXATPCHALLENGERMATCH-26FEB06FELBRA-BRA,,,,,,,,,0
KXEKSTRAKLASAGAME-26JAN30RADARK-RAD,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7
KXNCAAMBTOTAL-26FEB05WIUTNTC-154,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05UTAUTU-142,,,,,,,,,0
KXNBASPREAD-26FEB05UTAATL-ATL10,,,,,,,,,0
KXR6GAME-26FEB06HERETICSWBG-WBG,,,,,,,,,0
KXNBAAST-26FEB05PHILAL-LALAREAVES15-2,,,,,,,,,0
KXNBAPTS-26FEB05PHILAL-PHITMAXEY0-30,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05UTAUTU-136,,,,,,,,,0
KXR6GAME-26FEB06DAYFLCS-FLCS,,,,,,,,,0
KXNBA3PT-26FEB05PHILAL-LALAREAVES15-1,,,,,,,,,0
KXNBA3PT-26FEB05PHILAL-LALLDONCIC77-4,,,,,,,,,0
KXNBAAST-26FEB05PHILAL-LALAREAVES15-6,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05MORESEMO-152,,,,,,,,,0
KXNBAREB-26FEB05PHILAL-LALLJAMES23-10,,,,,,,,,0
KXEKSTRAKLASAGAME-26JAN30RADARK-TIE,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7
KXNBASPREAD-26FEB05CHITOR-CHI4,,,,,,,,,0
KXNBA3PT-26FEB05PHILAL-PHIVEDGECOMBE77-4,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05MORESEMO-140,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05MORESEMO-146,,,,,,,,,0
KXWOCURLGAME-26FEB06ITACHE-ITA,,,,,,,,,0
KXNBA3PT-26FEB05PHILAL-LALLJAMES23-3,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05MORESEMO-137,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05MORESEMO-134,,,,,,,,,0
KXNCAAWBGAME-26FEB05WEBUNCO-UNCO,,,,,,,,,0
KXVALORANTMAP-26FEB06EGNV-1-NV,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05UTAUTU-154,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05MORESEMO-143,,,,,,,,,0
KXNBATOTAL-26FEB05UTAATL-246,,,,,,,,,0
KXNBAAST-26FEB05PHILAL-LALLJAMES23-10,,,,,,,,,0
KXVALORANTMAP-26FEB06T1PR-2-T1,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05UTAUTU-145,,,,,,,,,0
KXNBAAST-26FEB05PHILAL-LALLDONCIC77-8,,,,,,,,,0
KXNBAREB-26FEB05PHILAL-LALLDONCIC77-10,,,,,,,,,0
KXNBA3PT-26FEB05PHILAL-LALAREAVES15-3,,,,,,,,,0
KXNBASPREAD-26FEB05CHITOR-CHI1,,,,,,,,,0
KXCS2MAP-26FEB06FURIAAUR-1-AUR,,,,,,,,,0
KXNBASPREAD-26FEB05CHITOR-CHI7,,,,,,,,,0
KXNBAREB-26FEB05PHILAL-LALLDONCIC77-12,,,,,,,,,0
KXNBA3PT-26FEB05PHILAL-PHIVEDGECOMBE77-3,,,,,,,,,0
KXVALORANTMAP-26FEB06T1PR-1-T1,,,,,,,,,0
KXNCAAMBSPREAD-26FEB05NAUIDST-IDST8,,,,,,,,,0
KXR6GAME-26FEB06FXM80-M80,,,,,,,,,0
KXNBA2D-26FEB05PHILAL-LALLJAMES23,,,,,,,,,0
KXNHLGOAL-26FEB05LAVGK-VGKJEICHEL9,,,,,,,,,0
KXNHLGOAL-26FEB05LAVGK-LAAKEMPE9,,,,,,,,,0
KXNBATOTAL-26FEB05UTAATL-243,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05NEOMUND-140,,,,,,,,,0
KXNBA3PT-26FEB05PHILAL-LALLDONCIC77-2,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05NEOMUND-149,,,,,,,,,0
KXNBAREB-26FEB05PHILAL-LALLJAMES23-8,,,,,,,,,0
KXNCAAMBSPREAD-26FEB05NAUIDST-IDST5,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05NEOMUND-137,,,,,,,,,0
KXWOCURLGAME-26FEB06CZEUSA-USA,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05MORESEMO-149,,,,,,,,,0
KXWOCURLGAME-26FEB06ESTITA-ITA,,,,,,,,,0
KXLOLMAP-26FEB06MVKTSW-1-TSW,,,,,,,,,0
KXNBAAST-26FEB05PHILAL-LALLJAMES23-8,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05UTAUTU-139,,,,,,,,,0
KXNCAAMBSPREAD-26FEB05MORESEMO-SEMO11,,,,,,,,,0
KXNBA3PT-26FEB05PHILAL-LALAREAVES15-5,,,,,,,,,0
KXNBA3PT-26FEB05PHILAL-PHIVEDGECOMBE77-5,,,,,,,,,0
KXNBAAST-26FEB05PHILAL-LALLDONCIC77-9,,,,,,,,,0
KXNBA3PT-26FEB05PHILAL-PHITMAXEY0-5,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05NEOMUND-146,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05JVSTWKU-145,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05JVSTWKU-136,,,,,,,,,0
KXNBA3PT-26FEB05PHILAL-LALLJAMES23-4,,,,,,,,,0
KXNHLGOAL-26FEB05LAVGK-VGKMMARNER93,,,,,,,,,0
KXNHLGOAL-26FEB05LAVGK-LACPERRY10,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05JVSTWKU-130,,,,,,,,,0
KXNBASTL-26FEB05PHILAL-LALAREAVES15-1,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05NEOMUND-134,,,,,,,,,0
KXNHLGOAL-26FEB05LAVGK-VGKIBARBASHEV49,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05JVSTWKU-139,,,,,,,,,0
KXNCAAMBSPREAD-26FEB05NAUIDST-IDST11,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05UTAUTU-127,,,,,,,,,0
KXNCAAMBSPREAD-26FEB05MORESEMO-SEMO5,,,,,,,,,0
KXNHLGOAL-26FEB05LAVGK-LAAKUZMENKO96,,,,,,,,,0
KXNBASTL-26FEB05PHILAL-PHITMAXEY0-3,,,,,,,,,0
KXNHLGOAL-26FEB05LAVGK-LAALAFERRIERE14,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05JVSTWKU-133,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05JVSTWKU-142,,,,,,,,,0
KXNBASTL-26FEB05PHILAL-PHITMAXEY0-2,,,,,,,,,0
KXNBATOTAL-26FEB05UTAATL-237,,,,,,,,,0
KXNHLGOAL-26FEB05LAVGK-LAKFIALA22,,,,,,,,,0
KXNHLGOAL-26FEB05LAVGK-VGKTHERTL48,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05WIUTNTC-148,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05WIUTNTC-145,,,,,,,,,0
KXNHLGOAL-26FEB05LAVGK-LAAKOPITAR11,,,,,,,,,0
KXNBAALLSTARS-26-MPOR,5.533333,0.814815,0.814815,-1.642857,0.759259,1.453701,1.4723,1.911544,15
KXNBASTL-26FEB05GSWPHX-GSWDGREEN23-2,,,,,,,,,0
KXNHLSPREAD-26FEB05NSHWSH-WSH2,,,,,,,,,0
KXNHLGOAL-26FEB05LAVGK-LAQBYFIELD55,,,,,,,,,0
KXNFLCELEBRITYGAME-26-SSAF,,,,,,,,,0
KXNBA3PT-26FEB05PHILAL-LALAREAVES15-4,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05EWUMONT-157,,,,,,,,,0
KXWOCURLGAME-26FEB06ITACHE-CHE,,,,,,,,,0
KXATPCHALLENGERMATCH-26FEB06FELBRA-FEL,,,,,,,,,0
KXNBAAST-26FEB05PHILAL-PHIVEDGECOMBE77-8,,,,,,,,,0
KXNHLGOAL-26FEB05LAVGK-VGKPDOROFEYEV16,,,,,,,,,0
KXNBAALLSTARS-26-LMAR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
KXNBATOTAL-26FEB05UTAATL-255,,,,,,,,,0
KXWOWHOCKEY-26FEB06FRAJPN-FRA,,,,,,,,,0
KXNFLCELEBRITYGAME-26-SKET,,,,,,,,,0
KXNHLPTS-26FEB05LAVGK-VGKJEICHEL9-2,,,,,,,,,0
KXNBASPREAD-26FEB05CHAHOU-HOU12,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05WIUTNTC-142,,,,,,,,,0
KXWOWHOCKEY-26FEB06FRAJPN-JPN,,,,,,,,,0
KXNFLCELEBRITYGAME-26-DIEG,,,,,,,,,0
KXWOWHOCKEY-26FEB06CZECHE-CZE,,,,,,,,,0
KXNHLPTS-26FEB05LAVGK-LAAKOPITAR11-1,,,,,,,,,0
KXWOWHOCKEY-26FEB05FINCAN-CAN,0.0,-0.010417,-0.010417,-0.03609,0.051546,0.023726,0.9082,0.052687,20
KXNBASTL-26FEB05GSWPHX-GSWDGREEN23-1,,,,,,,,,0
KXNHLGOAL-26FEB05LAVGK-VGKSTHEODORE27,,,,,,,,,0
KXNHLGOAL-26FEB05LAVGK-LABCLARKE92,,,,,,,,,0
KXNHLGOAL-26FEB05LAVGK-VGKBBOWMAN42,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05USIUTM-130,,,,,,,,,0
KXNBASPREAD-26FEB05UTAATL-UTA2,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05EWUMONT-148,,,,,,,,,0
KXLOLTOTALMAPS-26FEB06GZCFO-3,,,,,,,,,0
KXNBASPREAD-26FEB05CHAHOU-HOU18,,,,,,,,,0
KXNBAAST-26FEB05PHILAL-LALLDONCIC77-10,,,,,,,,,0
KXNCAAMBSPREAD-26FEB05EWUMONT-MONT12,,,,,,,,,0
KXNBATOTAL-26FEB05CHITOR-235,,,,,,,,,0
KXNBASTL-26FEB05PHILAL-LALLJAMES23-2,,,,,,,,,0
KXNBABLK-26FEB05PHILAL-LALLJAMES23-2,,,,,,,,,0
KXNBASPREAD-26FEB05UTAATL-ATL7,,,,,,,,,0
KXNBAALLSTARS-263PT-KKNU,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05EWUMONT-145,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05USIUTM-127,,,,,,,,,0
KXNCAAWBGAME-26FEB05CBUTARL-CBU,,,,,,,,,0
KXNHLTOTAL-26FEB05FLATB-6,,,,,,,,,0
KXNBASPREAD-26FEB05UTAATL-ATL4,,,,,,,,,0
KXNBASTL-26FEB05PHILAL-LALAREAVES15-2,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05EWUMONT-151,,,,,,,,,0
KXNBA3PT-26FEB05PHILAL-LALLDONCIC77-5,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05ACUVU-134,,,,,,,,,0
KXNBAREB-26FEB05PHILAL-LALLDONCIC77-6,,,,,,,,,0
KXNHLGOAL-26FEB05LAVGK-VGKNHANIFIN15,,,,,,,,,0
KXLALIGASPREAD-26FEB06RCCOSA-OSA2,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05CITSAM-145,,,,,,,,,0
KXNBASTL-26FEB05PHILAL-LALAREAVES15-3,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05LINWUALR-143,,,,,,,,,0
KXNBAALLSTARS-26-JHAR,-0.980392,-0.5,-0.5,1.025,0.980392,6.334142,1.4541,9.615385,15
KXNCAAMBTOTAL-26FEB05LINWUALR-146,,,,,,,,,0
KXNHLAST-26FEB05LAVGK-VGKMMARNER93-1,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05LINWUALR-152,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05USIUTM-136,,,,,,,,,0
KXNBA3D-26FEB05PHILAL-LALLJAMES23,,,,,,,,,0
KXNBASTL-26FEB05PHILAL-LALLJAMES23-3,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05EWUMONT-142,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05LINWUALR-155,,,,,,,,,0
KXNHLSPREAD-26FEB05PITBUF-BUF2,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05UCSBUCD-139,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05UCSBUCD-142,,,,,,,,,0
KXEKSTRAKLASAGAME-26JAN30RADARK-ARK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7
KXNBAALLSTARS-26-KGEO,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,5
KXNCAAMBTOTAL-26FEB05USIUTM-133,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05USIUTM-124,,,,,,,,,0
KXNHLPTS-26FEB05LAVGK-VGKSTHEODORE27-2,,,,,,,,,0
KXNBAALLSTARS-26-ATHO,1.222222,1.222222,1.222222,0.423077,0.0,0.351364,1.2964,1.109244,12
KXNCAAMBTOTAL-26FEB05EWUMONT-154,,,,,,,,,0
KXNBABLK-26FEB05PHILAL-LALLJAMES23-3,,,,,,,,,0
KXNHLSPREAD-26FEB05PITBUF-PIT1,,,,,,,,,0
KXNBAALLSTARS-26-AREA,-0.734043,11.5,-0.358974,0.242105,0.948718,5.981029,1.6179,2.411034,19
KXNCAAMBTOTAL-26FEB05USIUTM-139,,,,,,,,,0
KXWOWHOCKEY-26FEB05FINCAN-FIN,0.0,-0.166667,-0.090909,-0.118797,0.538462,0.193568,1.7517,0.79646,20
KXNCAAMBTOTAL-26FEB05LINWUALR-140,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05UCSBUCD-154,,,,,,,,,0
KXNHLPTS-26FEB05LAVGK-LAQBYFIELD55-2,,,,,,,,,0
KXNBAALLSTARS-26-EMOB,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13
KXNCAAMBTOTAL-26FEB05USIUTM-121,,,,,,,,,0
KXNCAAMBSPREAD-26FEB05NEOMUND-NEOM8,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05LINWUALR-149,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05UCSBUCD-145,,,,,,,,,0
KXNBA3PT-26FEB05PHILAL-LALLJAMES23-5,,,,,,,,,0
KXNBATOTAL-26FEB05CHITOR-232,,,,,,,,,0
KXNBATOTAL-26FEB05CHAHOU-202,,,,,,,,,0
KXNBAALLSTARS-26-ZLAV,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11
KXNBAAST-26FEB05PHILAL-LALAREAVES15-8,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05UCSBUCD-151,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05NEOMUND-155,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05ACUVU-131,,,,,,,,,0
KXNHLSPREAD-26FEB05PITBUF-PIT2,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05UCSBUCD-148,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05NEOMUND-152,,,,,,,,,0
KXNBAALLSTARS-26-OANU,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10
KXNHLTOTAL-26FEB05NSHWSH-7,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05LINWUALR-137,,,,,,,,,0
KXNBATOTAL-26FEB05CHITOR-226,,,,,,,,,0
KXNHLFIRSTGOAL-26FEB05LAVGK-VGKMMARNER93,,,,,,,,,0
KXNBATOTAL-26FEB05CHITOR-229,,,,,,,,,0
KXNHLFIRSTGOAL-26FEB05LAVGK-LABCLARKE92,,,,,,,,,0
KXNHLFIRSTGOAL-26FEB05LAVGK-LACPERRY10,,,,,,,,,0
KXNHLFIRSTGOAL-26FEB05LAVGK-VGKSTHEODORE27,,,,,,,,,0
KXNHLFIRSTGOAL-26FEB05LAVGK-LAAKEMPE9,,,,,,,,,0
KXNHLFIRSTGOAL-26FEB05LAVGK-VGKJEICHEL9,,,,,,,,,0
KXNBAAST-26FEB05PHILAL-LALAREAVES15-10,,,,,,,,,0
KXNBASPREAD-26FEB05UTAATL-ATL1,,,,,,,,,0
KXNHLFIRSTGOAL-26FEB05LAVGK-VGKTHERTL48,,,,,,,,,0
KXNHLFIRSTGOAL-26FEB05LAVGK-LAKFIALA22,,,,,,,,,0
KXNBA3D-26FEB05GSWPHX-GSWDGREEN23,,,,,,,,,0
KXNHLFIRSTGOAL-26FEB05LAVGK-VGKIBARBASHEV49,,,,,,,,,0
KXNHLFIRSTGOAL-26FEB05LAVGK-LAALAFERRIERE14,,,,,,,,,0
KXNHLFIRSTGOAL-26FEB05LAVGK-VGKPDOROFEYEV16,,,,,,,,,0
KXNBASPREAD-26FEB05UTAATL-UTA5,,,,,,,,,0
KXNHLFIRSTGOAL-26FEB05LAVGK-LAAKUZMENKO96,,,,,,,,,0
KXNHLFIRSTGOAL-26FEB05LAVGK-LAAKOPITAR11,,,,,,,,,0
KXNBATOTAL-26FEB05CHITOR-223,,,,,,,,,0
KXNHLFIRSTGOAL-26FEB05LAVGK-VGKBBOWMAN42,,,,,,,,,0
KXWOWHOCKEY-26FEB06CZECHE-CHE,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05USIUTM-142,,,,,,,,,0
KXNCAAMBSPREAD-26FEB05LINWUALR-LINW4,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05CITSAM-151,,,,,,,,,0
KXNBATOTAL-26FEB05UTAATL-234,,,,,,,,,0
KXNHLFIRSTGOAL-26FEB05LAVGK-VGKNHANIFIN15,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05ACUVU-137,,,,,,,,,0
KXNCAAMBSPREAD-26FEB05LINWUALR-LINW1,,,,,,,,,0
KXNHLSPREAD-26FEB05NSHWSH-WSH1,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05CITSAM-142,,,,,,,,,0
KXNBABLK-26FEB05GSWPHX-GSWDGREEN23-2,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05USIUTM-145,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05CITSAM-148,,,,,,,,,0
KXNBAAST-26FEB05PHILAL-PHITMAXEY0-12,,,,,,,,,0
KXNCAAWBGAME-26FEB05SDAKDEN-SDAK,,,,,,,,,0
KXNBAREB-26FEB05PHILAL-LALLDONCIC77-4,,,,,,,,,0
KXNHLTOTAL-26FEB05PITBUF-7,,,,,,,,,0
KXNBASPREAD-26FEB05CHAHOU-HOU9,,,,,,,,,0
KXNBA2D-26FEB05PHILAL-LALAREAVES15,,,,,,,,,0
KXNBATOTAL-26FEB05CHITOR-241,,,,,,,,,0
KXNBATOTAL-26FEB05CHAHOU-205,,,,,,,,,0
KXNCAAMBSPREAD-26FEB05LINWUALR-UALR2,,,,,,,,,0
